uuid,company_name,founded,short_bio,min_employees,max_employees,email ,phone_number,previous_name,website,country,region,zip_code,street_address1,street_address2,website2,facebook,twitter,linkedin,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
dcabf3c168f74ca319dc5e7f844a33d8,Yay Creative Group,12/1/12,Solutions to transform your world,1,10,steve@yaycg.com,919-713-2266,,http://yaycreativegroup.com,United States,North Carolina,27615,1009 Bullard Court,,http://yaycreativegroup.com,https://www.facebook.com/yaylocalnc,http://twitter.com/yaycg,,,,,,,FALSE,,,,0,0,SEO,Advertising,Web Design,,,,,,,,,,,,,,
0a4043100a8ac8601e7eeab3c5bc18e1,Genius Goods Inc,,Genius Goods - a retailer of propane ref,11,50,propanerefrigerator2@gmail.com,704-288-0953,,http://www.propanerefrigerator.us,United States,North Carolina,28173,1428 Majestic Forest Lane,,http://www.propanerefrigerator.us,,,,,,,,,FALSE,,,,0,0,Software,Hardware,,,,,,,,,,,,,,,
fb060f9214a24dce84e4cd5f3af630a1,Biz Buzz Media LLC,,Biz Buzz media is in the advertising agencies business.,1,10,,(843) 295-5252,,http://bizbuzzmedia.net,United States,South Carolina,29572,10838 Kings Rd #30,,http://bizbuzzmedia.net,,,,,,,,,FALSE,,,,0,0,Advertising,,,,,,,,,,,,,,,,
b4fee1608f5466eedcfc2ff3635f58b8,Sharehammer,2/14/13,Sharehammer is a mobile application where users can borrow tools from people in their area.,1,10,info@sharehammer.com,15555555555,,http://sharehammer.com,United States,North Carolina,27713,,,http://sharehammer.com,https://www.facebook.com/sharehammr,http://twitter.com/sharehammer,,,,,,,FALSE,,,,0,0,File Sharing,Collaborative Consumption,DIY,Real Estate,,,,,,,,,,,,,
94dcee19466c2a7a38b07d735c77672d,FilterEasy,11/7/12,FilterEasy is America's air filter delivery service.,51,100,Hello@FilterEasy.com,800.308.1186,,https://www.filtereasy.com,United States,North Carolina,27601,"333 Fayetteville ,","St, Floor 6,",https://www.filtereasy.com,http://www.facebook.com/FilterEasy,http://twitter.com/filtereasy,http://www.linkedin.com/company/filtereasy,,,,,,FALSE,,,,18324807,0,Delivery Service,B2C,Subscription Service,B2B,E-Commerce,Organization,Organization,Organization,,,,,,,,,
308b0c41dc0b538cd25c669a096e1e6d,Headsetera,,Headsets and cloud PBX,1,10,info@headsetera.com,919-780-4251,,http://www.headsetera.com,United States,North Carolina,27613,7474 Creedmoor Road,#103,http://www.headsetera.com,,,,,,,,,TRUE,,,,0,0,E-Commerce,,,,,,,,,,,,,,,,
f4b8115e247aa23a0155da2df4ebf368,Seaside Vacations,1/1/90,Seaside Vacations provides vacation rentals and resort accommodations in North Myrtle Beach.,11,50,info@seasidevacations.com,+1 843-280-2063,,http://www.seasidevacations.com,United States,South Carolina,,,,http://www.seasidevacations.com,http://www.facebook.com/pages/Seaside-Vacations/89157921443,http://twitter.com/SSVacationsMB,,,,,,,FALSE,,,,0,0,Travel,,,,,,,,,,,,,,,,
e69eec217483ce8b2b126580fef886ac,Carolina Floors,,"Carolina Flooring Services sells and installs a wide variety of flooring, including carpet, hardwood and tile.",1,10,,843-225-0700,,http://carolinaflooringservices.com,United States,South Carolina,29406,1384 Remount Road,,http://carolinaflooringservices.com,http://www.facebook.com/Carolina-Flooring-Services/1849654,http://twitter.com/Carolina_Floor,,,,,,,FALSE,,,,0,0,Real Estate,,,,,,,,,,,,,,,,
ed771e669439bf8d428d7534b8f1cc9c,Swamp Fox Digital,1/1/13,Swamp Fox Digital Marketing is web development and digital marketing agency. ,1,10,info@swampfoxdigital.com,,,https://swampfoxdigital.com,United States,South Carolina,,,,https://swampfoxdigital.com,https://twitter.com/SwampFoxDigital,,,,,,,,FALSE,,,,0,0,Digital Marketing,Web Hosting,Web Development,Web Design,,,,,,,,,,,,,
92502a2e21213508c76b129939c84ee0,Euddle,1/1/12,Digital Health,1,10,,,,http://www.euddle.com,United States,North Carolina,,,,http://www.euddle.com,http://www.facebook.com/euddle,https://www.twitter.com/bluehost,https://www.linkedin.com/company/bluehost.com,,,,,,FALSE,,,,0,0,Psychology,Health Care,,,,,,,,,,,,,,,
eefd3343582212af9a1f7d739eeecebf,Superior Seals & Service,1/1/91,Superior Seals & Service is a manufacturer of cut gaskets and mechanical seals.,51,100,bhawana.bssi@gmail.com,336-861-9204,,http://www.superiorseals.com/packing.asp,United States,North Carolina,27263,1200-A Corporation Drive,,http://www.superiorseals.com/packing.asp,,,,,,,,,FALSE,,,,0,0,Machinery Manufacturing,,,,,,,,,,,,,,,,
82caf46ad4321e40f2fb90b023f33973,TipHive,1/1/12,"TipHive is an easy way to organize your work, team and projects.",11,50,hello@tiphive.com,,,http://www.tiphive.com,United States,South Carolina,29601,"101 N. Main St., Suite 312",,http://www.tiphive.com,http://www.facebook.com/tiphive,http://twitter.com/TipHive,,,,,,,FALSE,,,,0,0,Communities,Internet,Organization,,,,,,,,,,,,,,
9d168847f6e554671176efe0938e794a,Pawfinity,1/1/13,Pawfinity is pet grooming business management software.,1,10,,,[u'Groom Pro'],https://www.pawfinity.com/,United States,South Carolina,29526,2000 Coastal Grand,,https://www.pawfinity.com/,https://www.facebook.com/Pawfinity,http://twitter.com/_groompro,,,,,,,FALSE,,,,0,0,CRM,Software,,,,,,,,,,,,,,,
a7e3da846ed7f345d2684d7e672115a1,MS Technology,7/1/91,Document Management Software Company,51,100,info@ms-technology.com,17045440262,,http://www.ms-technology.com,United States,North Carolina,28247,PO Box 471843,,http://www.ms-technology.com,,,,,,,,,FALSE,,,,0,0,Content,Web Development,Software,Document Management,Enterprise Software,,,,,,,,,,,,
aeb90108dd2c4fbe493b48a00590b7d2,Appulento,1/1/12,"Appulento is a company that provides mobile strategy, elegantly designed, user friendly and practical mobile solutions.",1,10,info@appulento.com,+246 040 6415,,http://www.appulento.com,United States,North Carolina,,,,http://www.appulento.com,http://www.facebook.com/appulento,http://twitter.com/appulento,http://www.linkedin.com/company/appulento,,,,,,FALSE,,,,0,0,Apps,Software,Enterprise Software,Mobile,,,,,,,,,,,,,
f535c818479f1e53d74d25c3854bc486,Coja by Sofa4life,5/18/85,Coja by Sofa4life is an online platform to purchase furniture.,11,50,information@coja.com,4166429398,,http://www.coja.com,United States,North Carolina,27260,430 S Main St,,http://www.coja.com,http://www.facebook.com/cojaleather,,,,,,,,FALSE,,,,0,0,E-Commerce,,,,,,,,,,,,,,,,
d139bb7c3d80666434a6b88698152c10,Inmar,1/1/80,Inmar develops technology and uses advanced data analytics to make commerce work smarter.,1001,5000,solutions@inmar.com,3367703470,[u'Inmar Inc.'],https://www.inmar.com/,United States,North Carolina,27101,635 Vine St.,,https://www.inmar.com/,https://www.facebook.com/InmarInc/,https://www.twitter.com/inmarinc,https://www.linkedin.com/company/inmar,,,,,,FALSE,,,,0,0,Intelligent Systems,Information Technology,,,,,,,,,,,,,,,
ad6b94a0107765f6c6e0c4ab38ce8596,ApexSQL,1/1/98,Tools for SQL Server DBAs and Developers,11,50,sales@apexsql.com,(866) 665-5500,,http://www.apexsql.com,United States,North Carolina,27517,"11312 US 15-501 N, suite 107-212",,http://www.apexsql.com,http://www.facebook.com/pages/ApexSQL-software/282790461815558,http://twitter.com/ApexSQL,http://www.linkedin.com/company/apexsql,,,,,,FALSE,,,,0,0,Cyber Security,Data Visualization,Software,Enterprise Software,,,,,,,,,,,,,
13075f6f9ea87579619d4cea72fe351a,Arcametrics Systems,1/1/08,Arcametrics Systems provides solutions for known consumers to connect with privacy-restricted data.,11,50,,(877)814-6311,,http://arcametrics.com,United States,North Carolina,27606,1017 Main Campus Drive,Suite 2300,http://arcametrics.com,https://www.facebook.com/pages/Arcametrics-Systems/1423516361207535,https://twitter.com/arcametrics?lang=en,https://www.linkedin.com/company-beta/1004444/,,,,,,FALSE,,,,540000,0,Big Data,Advertising Platforms,Analytics,Digital Media,,,,,,,,,,,,,
0ab959a3ed3c549d7b6996f94be8cddb,PeopLease,1/1/94,PeopLease Corporation is a PEO (Professional Employer Organization) that focuses on meeting the unique needs of business owners in the,10001,1000000,info@peopleasecorp.com,843-849-1164,,http://www.peopleasecorp.com,United States,South Carolina,29464,210 Wingo Way,Suite 400,http://www.peopleasecorp.com,https://www.facebook.com/peoplease,https://www.twitter.com/peoplease,https://www.linkedin.com/company/peoplease-corporation,,,,,,FALSE,,,,0,0,Public Transportation,,,,,,,,,,,,,,,,
8887712ed8c8b99ec43132c7725c6b90,Cardcandy,8/9/10,Cardcandy is an online paper goods retailer and design shop focuses on providing printed designs.,11,50,hello@cardcandy.com,13369090730,,http://www.cardcandy.com,United States,North Carolina,,,,http://www.cardcandy.com,http://www.facebook.com/cardcandy,http://twitter.com/cardcandy,,,,,,,FALSE,,,,0,0,E-Commerce,,,,,,,,,,,,,,,,
bd24d89520c59a5941ad7c2dc16ff1c1,Asheville Vision Associates,,Asheville Vision Associates is dedicated caring for eyes by providing the latest technology and care.,1,10,,(828) 299-0055,,http://www.ava2020.com,United States,North Carolina,28805,3 South Tunnel Rd Space K4,,http://www.ava2020.com,http://www.facebook.com/Asheville-Vision-Associates/128795,https://www.twitter.com/ashevillevision,,,,,,,FALSE,,,,0,0,Health Care,,,,,,,,,,,,,,,,
216cb546ef9d8a3b0535f392f13c969b,RegSourceConsulting,1/1/08,Provides regulatory consultancy services,11,50,info@regsourceconsulting.com,18002823067,,http://regsourceconsulting.com/index.php,United States,North Carolina,27513,"1000 Centre Green Way, Suite 200",,http://regsourceconsulting.com/index.php,http://twitter.com/RegConsulting,,,,,,,,FALSE,,,,0,0,Biotechnology,Medical,Consulting,,,,,,,,,,,,,,
d59ca9629cc7f1f95bcd2ddabe03bc55,American Kitchen Corporation,2/20/80,"American Kitchen Corporation is a kitchen remodeling company based out of Kentucky, U.S.A.",1,10,,,,http://www.americankitchennc.com,United States,North Carolina,,,,http://www.americankitchennc.com,http://twitter.com/amkico01,,,,,,,,FALSE,,,,0,0,Home Renovation,,,,,,,,,,,,,,,,
e5c68b66864eb70eea8b1ec2b53a9c61,AudiaHealth,1/1/08,AudiaHealth develops audio solutions for healthcare providers to manage chronically ill patients at low costs.,11,50,info@audiahealth.com,8437894919,,http://www.audiahealth.com,United States,South Carolina,29401,"103 Logan St, Ste 200",,http://www.audiahealth.com,http://www.facebook.com/AudiaHealth/187975224565210,http://www.linkedin.com/company/audiahealth-llc,,,,,,,FALSE,,,,0,0,Software,Health Care,,,,,,,,,,,,,,,
32b0f5b959d128217143e2f05bd4d6a5,Fogbeam Labs,1/1/10,Fogbeam Labs is the creator of various software programs designed to improves businesses.,1,10,info@fogbeam.com,919-265-4489,,http://www.fogbeam.com,United States,North Carolina,,,,http://www.fogbeam.com,http://www.facebook.com/pages/Fogbeam-Labs/88361637870,http://twitter.com/fogbeamlabs,http://www.linkedin.com/company/317657,,,,,,FALSE,,,,0,0,Open Source,Knowledge Management,Enterprise Software,,,,,,,,,,,,,,
7880de6be7f372948a9a8ecb3e1b950f,Stoneacre,5/12/09,Licensee of the Official NASCAR Members Club,1,10,info@stoneacreinc.com,704-719-5800,,http://www.stoneacreinc.com,United States,North Carolina,28226,3135 Springbank Lane,Suite 100,http://www.stoneacreinc.com,https://www.facebook.com/official-nascar-members-club-122356884452306,https://www.twitter.com/stoneacreinc,,,,,,,FALSE,,,,0,0,Infrastructure,Customer Service,,,,,,,,,,,,,,,
9035096b55719dfaf7da0bd35bd1c471,SystemSeed,2/1/10,"SystemSeed is a focused service provider of Drupal site development, Drupal site support and management, and Drupal training.",1,10,info@systemseed.com,888-427-5610,,http://www.systemseed.com,United States,North Carolina,28226,,Colony Road,http://www.systemseed.com,http://www.facebook.com/SystemSeed,http://twitter.com/systemseed,http://www.linkedin.com/company/systemseed,,,,,,FALSE,,,,0,0,Content,Software,Internet,Information Technology,,,,,,,,,,,,,
daefdd828f838581fc7f41e283bade7c,Apricot Hill,1/1/10,Apricot Hill is an e-magazine designed to define lifestyle and manage life.,1,10,info@myapricothill.com,843-795-9292,,http://myapricothill.com,United States,South Carolina,29455,253 Gardeners Circle,Suite 270,http://myapricothill.com,http://www.facebook.com/myapricothill,http://www.linkedin.com/company/my-apricot-hill,,,,,,,FALSE,,,,0,0,News,Lifestyle,,,,,,,,,,,,,,,
fc27247515628e6ee9fc365d6c25bc7b,Softmaxx,1/1/06,M2M software,11,50,,19198586308,,http://www.softmaxx.com,United States,North Carolina,,,,http://www.softmaxx.com,https://www.facebook.com/bluehost,https://www.twitter.com/bluehost,https://www.linkedin.com/company/bluehost.com,,,,,,FALSE,,,,0,0,Software,Internet of Things,Mobile,,,,,,,,,,,,,,
e71b382fa32f18d02ad4111fb96c5cb5,Tokyos Hibachi,11/3/12,"Tokyos Hibachi is a Restaurants company located in 8724 Hwy 707, Suite D, Myrtle Beach, SC, United States.",1,10,tokyoshibachi@gmail.com,8432-215-6828,,http://www.tokyoshibachi.com,United States,South Carolina,29588,"8724 Hwy 707, Suite D",,http://www.tokyoshibachi.com,http://twitter.com/tokyoshibachi,,,,,,,,FALSE,,,,0,0,Food and Beverage,Wireless,Consulting,,,,,,,,,,,,,,
79d76c16f68a2136c8b542325e290033,Republic Wireless,11/8/11,Republic Wireless is a mobile phone service offering phones and plans.,101,250,help@republicwireless.com,,,http://www.republicwireless.com,United States,North Carolina,27607,900 Main Campus Drive,Venture III,http://www.republicwireless.com,http://www.facebook.com/republicwireless,http://twitter.com/republicwirelss,https://www.linkedin.com/company/republic-wireless/,,,,,,FALSE,,,,30000000,0,Finance,Wireless,Mobile,,,,,,,,,,,,,,
e763a0c0544f2a205b8375d202c18452,Pivotal Computers,3/1/12,"Pivotal Computer Services provides on-site, remote and managed computer service covering both MAC and windows systems specializing.",1,10,,,,http://pivotalcomputers.com,United States,South Carolina,29483,725 Central Avenue,Apartment E2,http://pivotalcomputers.com,http://www.facebook.com/pivotalcomputersvc,http://twitter.com/pivotalcomputer,,,,,,,FALSE,,,,0,0,Software,Hardware,,,,,,,,,,,,,,,
eb28b2689516cb06212853be7c3b23e1,"Reece & Reece, Attorneys at Law",,"Reece & Reece, Attorneys at Law is a legal firm that represents the accused in Johnston County traffic ticket and criminal cases.",1,10,johnston.county.defense.lawyer@gmail.com,9193001249,,http://www.johnston-county-defense-lawyer.com,United States,North Carolina,27577,121 S. Third Street,,http://www.johnston-county-defense-lawyer.com,,,,,,,,,FALSE,,,,0,0,Legal,,,,,,,,,,,,,,,,
d5b38c079fb830ada360a38eeae095e2,8 Rivers Capital,4/15/08,"8 Rivers develops and commercializes new technologies relating to energy, wireless communications, space launch and industrial processes.",11,50,info@8rivers.com,919-667-1800,,https://www.8rivers.com,United States,North Carolina,27701,"406 Blackwell Street, 4th Floor",,https://www.8rivers.com,https://www.facebook.com/8-rivers-capital-158924867464645,https://www.twitter.com/8riverscapital,https://www.linkedin.com/company/8-rivers-capital,,,,,,FALSE,,,,0,2,Transportation,Energy,Wireless,Space Travel,Clean Energy,,,,,,,,,,,,
1349ef5e78ea43d372713a6fcdb6ece2,Eggroll Games,6/6/12,Eggroll Games builds interactive toys that promote learning and engage children through colorful interactivity.,1,10,contact@eggrollgames.com,336-608-0708,,http://eggrollgames.com,United States,North Carolina,27127,1820 S. Main St.,,http://eggrollgames.com,http://www.facebook.com/eggrollgames,http://twitter.com/eggrollgames,,,,,,,FALSE,,,,0,0,Android,iOS,Education,Apps,Toys,Mobile,,,,,,,,,,,
f06e645ae8a24cc6012fa27ec8c691db,BUYSTAND,11/1/11,"BUYSTAND operates a buyer-driven marketplace that enables consumers, retailers, and brands to make offers on active lifestyle goods.",1,10,info@buystand.com,919-667-1800,,http://buystand.com,United States,North Carolina,27701,300 Fuller St,First Floor,http://buystand.com,http://twitter.com/buystand,,,,,,,,TRUE,12/1/13,,,450000,0,Big Data,E-Commerce,,,,,,,,,,,,,,,
07beb4686d84265c24d88e1ae7c6f60e,"VanNoppen Marketing, LLC",7/1/11,VanNoppen Marketing is a full-service marketing firm that helps their client in all their marketing needs.,1,10,allen@vannoppenmarketing.com,8284325012,,http://vannoppen.co,United States,North Carolina,28680,PO Box 245,,http://vannoppen.co,http://www.facebook.com/VanNoppenMarketing,http://twitter.com/vannoppenm,,,,,,,FALSE,,,,0,0,Web Development,Advertising,Brand Marketing,Public Relations,,,,,,,,,,,,,
59b81893fa578706522afdf5b7baff3d,Bucquistador,11/16/12,Bucquistador is a personal fundraising website centered on bucket lists.,1,10,info@bucquistador.com,8433021773,,http://www.Bucquistador.com,United States,South Carolina,,,,http://www.Bucquistador.com,https://www.facebook.com/dialog,http://twitter.com/Bucquistador,,,,,,,FALSE,,,,0,0,Event Management,Social Media,,,,,,,,,,,,,,,
d4a5907e7809550e953ae1d3ed023e18,McColl Partners,1/1/01,McColl Partners provides high-quality advice and assistance to middle-market companies nationwide.,101,250,,704.333.0525,,http://www.mccollpartners.com,United States,North Carolina,28202,100 North Tryon Street,Suite 5100,http://www.mccollpartners.com,https://www.linkedin.com/company/mccoll-partners/,,,,,,,,FALSE,,,,0,0,Finance,Financial Services,,,,,,,,,,,,,,,
22d26d7f2e9c91bbdc042a595c9a9ec2,Kaplan Early Learning Group,1/1/51,Kaplan Early Learning Group is a manufacturer and supplier of school needs.,501,1000,info@kaplanco.com,(336) 712-2245,,https://www.kaplanco.com,United States,North Carolina,27023,1310 Lewisville-Clemmons Road,,https://www.kaplanco.com,https://www.facebook.com/kaplanco,https://www.twitter.com/kaplanco,https://www.linkedin.com/company/kaplan-early-learning-company,,,,,,FALSE,,,,0,1,Education,Manufacturing,,,,,,,,,,,,,,,
